Breach_ID,Breach_Start_Date,Breach_End_Date,Year,Attack_Type,Attack_Vector,Vulnerability,Detection_Method,System_Affected,Breach_Severity,How_Resolved,Origin_Country,Target_Country,Target_Sector,Data_Compromised,Notes
999D5F0F,2024-12-03,2024-12-09,2024,Phishing,USB Infection,Weak Password Policy,Unusual Activity Detection,Web Server,Critical,Patch Applied,Japan,Italy,Retail,Passwords,Automated synthetic breach entry for research dataset.
ABA642B5,2023-06-04,2023-06-05,2023,API Exploit,USB Infection,Misconfigured S3 Bucket,User Reported,IoT Devices,High,Malware Removal,South Korea,Brazil,Tech,Financial Logs,Automated synthetic breach entry for research dataset.
CD80AC85,2016-04-14,2016-04-16,2016,Insider Threat,Web Exploit,SQL Injection Flaw,Intrusion Detection System,IoT Devices,Medium,Backups Restored,China,Canada,Telecom,Financial Logs,Automated synthetic breach entry for research dataset.
F65233C4,2023-05-03,2023-05-09,2023,Cloud Misconfiguration,Drive-by Download,Unsecured API,Intrusion Detection System,Endpoint Devices,Medium,Key Rotation,India,Russia,Healthcare,User Tokens,Automated synthetic breach entry for research dataset.
FC12C292,2017-01-02,2017-01-12,2017,Malware Injection,Compromised Vendor,CVE-2021-44228 (Log4j),Intrusion Detection System,Web Server,High,System Isolation,Nigeria,Russia,Manufacturing,Medical Records,Automated synthetic breach entry for research dataset.
2FD5389F,2022-05-19,2022-05-21,2022,Cloud Misconfiguration,Remote Desktop (RDP),Outdated Firewall,Intrusion Detection System,Cloud Storage,High,Zero-Day Patch,UAE,India,Telecom,Customer Data,Automated synthetic breach entry for research dataset.
D4F23E6F,2023-03-30,2023-04-08,2023,Ransomware,Social Engineering,Privilege Escalation Bug,Firewall Logs,Email System,High,Employee Terminated,Nigeria,Brazil,Banking,Emails,Automated synthetic breach entry for research dataset.
98E06DCA,2022-08-15,2022-08-19,2022,Insider Threat,Drive-by Download,Unpatched VPN,External Audit,Database,Low,Malware Removal,Russia,Pakistan,Government,Medical Records,Automated synthetic breach entry for research dataset.
D742E258,2019-01-18,2019-01-21,2019,SQL Injection,Cloud Misconfiguration,Misconfigured S3 Bucket,External Audit,Internal Network,High,System Isolation,Germany,Canada,Telecom,Customer Data,Automated synthetic breach entry for research dataset.
8F26C7B8,2017-03-21,2017-03-22,2017,Cloud Misconfiguration,Remote Desktop (RDP),Zero-Day Vulnerability,External Audit,Internal Network,High,Patch Applied,Russia,South Korea,Manufacturing,Medical Records,Automated synthetic breach entry for research dataset.
0C97F799,2018-09-14,2018-09-16,2018,Phishing,USB Infection,Outdated Firewall,Intrusion Detection System,Email System,Critical,Firewall Updated,Italy,Germany,Manufacturing,User Tokens,Automated synthetic breach entry for research dataset.
3E55575F,2017-07-24,2017-07-31,2017,Ransomware,Remote Desktop (RDP),Misconfigured S3 Bucket,External Audit,Cloud Storage,Medium,Zero-Day Patch,UAE,Japan,Tech,Financial Logs,Automated synthetic breach entry for research dataset.
8469000C,2015-09-20,2015-09-21,2015,Malware Injection,Email Phishing,SQL Injection Flaw,Threat Intelligence Feed,IoT Devices,Low,Traffic Filtering,India,Japan,Government,Employee Records,Automated synthetic breach entry for research dataset.
E2202E4C,2022-04-12,2022-04-20,2022,Phishing,Malicious Link,Zero-Day Vulnerability,Threat Intelligence Feed,Payment Server,High,Firewall Updated,India,Netherlands,Education,Customer Data,Automated synthetic breach entry for research dataset.
CA42647C,2018-12-21,2018-12-25,2018,Ransomware,Social Engineering,Privilege Escalation Bug,Firewall Logs,Web Server,Medium,Traffic Filtering,France,Australia,Finance,Financial Logs,Automated synthetic breach entry for research dataset.
B3655338,2018-07-17,2018-07-19,2018,DDoS,Malicious Link,Unpatched VPN,SIEM Alert,Payment Server,High,Zero-Day Patch,Australia,Nigeria,Manufacturing,Employee Records,Automated synthetic breach entry for research dataset.
5B3EA82A,2019-08-19,2019-08-27,2019,Cloud Misconfiguration,Remote Desktop (RDP),Unpatched VPN,External Audit,Web Server,Medium,Firewall Updated,Pakistan,UK,Tech,Emails,Automated synthetic breach entry for research dataset.
A8724C45,2015-02-16,2015-02-24,2015,API Exploit,Compromised Vendor,Zero-Day Vulnerability,Threat Intelligence Feed,Email System,High,Employee Terminated,Nigeria,Japan,Tech,System Configurations,Automated synthetic breach entry for research dataset.
BD48E4B9,2018-03-29,2018-03-31,2018,Insider Threat,Compromised Vendor,CVE-2021-44228 (Log4j),SIEM Alert,Web Server,Critical,MFA Implemented,Pakistan,Brazil,Manufacturing,System Configurations,Automated synthetic breach entry for research dataset.
270A47BF,2022-10-05,2022-10-06,2022,Ransomware,Drive-by Download,Weak Password Policy,SIEM Alert,IoT Devices,Medium,Zero-Day Patch,Japan,Nigeria,Healthcare,Internal Documents,Automated synthetic breach entry for research dataset.
9ABCB20D,2023-09-07,2023-09-12,2023,Ransomware,Drive-by Download,Weak Password Policy,User Reported,IoT Devices,Low,Patch Applied,USA,Italy,Finance,Financial Logs,Automated synthetic breach entry for research dataset.
ED176821,2015-07-27,2015-07-28,2015,Phishing,Remote Desktop (RDP),Weak Password Policy,Threat Intelligence Feed,IoT Devices,Medium,MFA Implemented,Pakistan,Japan,Education,Passwords,Automated synthetic breach entry for research dataset.
2D86338D,2020-04-26,2020-05-07,2020,API Exploit,USB Infection,CVE-2021-44228 (Log4j),Threat Intelligence Feed,Payment Server,Medium,Traffic Filtering,Brazil,India,Retail,Customer Data,Automated synthetic breach entry for research dataset.
5F469874,2016-11-23,2016-11-25,2016,Ransomware,USB Infection,Misconfigured S3 Bucket,Threat Intelligence Feed,Internal Network,Critical,Key Rotation,France,Italy,Finance,User Tokens,Automated synthetic breach entry for research dataset.
E36E819E,2024-05-16,2024-05-28,2024,API Exploit,Malicious Link,Unsecured API,Unusual Activity Detection,Internal Network,Medium,MFA Implemented,USA,Italy,Telecom,Internal Documents,Automated synthetic breach entry for research dataset.
7BBBB867,2020-05-12,2020-05-17,2020,Ransomware,Compromised Vendor,CVE-2021-44228 (Log4j),Intrusion Detection System,Endpoint Devices,Low,Patch Applied,Japan,Pakistan,Manufacturing,Passwords,Automated synthetic breach entry for research dataset.
0FDAA2A3,2024-02-06,2024-02-10,2024,Supply Chain Attack,Web Exploit,SQL Injection Flaw,External Audit,IoT Devices,High,Backups Restored,Japan,Japan,Tech,Transaction Logs,Automated synthetic breach entry for research dataset.
FBF8F68F,2021-02-06,2021-02-14,2021,API Exploit,USB Infection,Outdated Firewall,Firewall Logs,Endpoint Devices,Low,Key Rotation,Spain,USA,Telecom,Transaction Logs,Automated synthetic breach entry for research dataset.
6CA21A88,2019-02-24,2019-03-01,2019,DDoS,Email Phishing,Unsecured API,External Audit,IoT Devices,Low,System Isolation,Canada,India,Transportation,Passwords,Automated synthetic breach entry for research dataset.
F69049B6,2017-04-15,2017-04-17,2017,Insider Threat,Malicious Link,Unpatched VPN,SIEM Alert,IoT Devices,Medium,Patch Applied,USA,Italy,Energy,System Configurations,Automated synthetic breach entry for research dataset.
584EDCBE,2024-11-17,2024-11-24,2024,Ransomware,USB Infection,Zero-Day Vulnerability,Threat Intelligence Feed,Payment Server,Low,Firewall Updated,France,UAE,Finance,Emails,Automated synthetic breach entry for research dataset.
176EED3F,2018-04-10,2018-04-21,2018,Phishing,Email Phishing,Zero-Day Vulnerability,Unusual Activity Detection,Internal Network,Low,Firewall Updated,Germany,UK,Education,Internal Documents,Automated synthetic breach entry for research dataset.
85257CCA,2022-04-04,2022-04-08,2022,Cloud Misconfiguration,Web Exploit,SQL Injection Flaw,Intrusion Detection System,IoT Devices,High,Backups Restored,France,Pakistan,Finance,Financial Logs,Automated synthetic breach entry for research dataset.
D7CC4484,2022-09-16,2022-09-21,2022,Supply Chain Attack,Drive-by Download,Unpatched VPN,Firewall Logs,IoT Devices,Critical,Traffic Filtering,South Korea,Canada,Manufacturing,Passwords,Automated synthetic breach entry for research dataset.
4CC38F43,2025-09-30,2025-10-01,2025,Insider Threat,Compromised Vendor,CVE-2021-44228 (Log4j),Intrusion Detection System,Email System,Low,Patch Applied,USA,Japan,Retail,Transaction Logs,Automated synthetic breach entry for research dataset.
1F912B6B,2017-09-16,2017-09-27,2017,SQL Injection,Web Exploit,Weak Password Policy,User Reported,Database,Critical,Zero-Day Patch,UAE,UAE,Government,Medical Records,Automated synthetic breach entry for research dataset.
80D83D2A,2019-01-26,2019-02-07,2019,DDoS,Social Engineering,Unsecured API,Firewall Logs,Payment Server,Critical,Traffic Filtering,Netherlands,Russia,Energy,Financial Logs,Automated synthetic breach entry for research dataset.
C0B217DB,2023-09-13,2023-09-22,2023,SQL Injection,Malicious Link,Misconfigured S3 Bucket,SIEM Alert,Cloud Storage,Medium,Traffic Filtering,Italy,China,Healthcare,Transaction Logs,Automated synthetic breach entry for research dataset.
1B9E4EA0,2022-07-06,2022-07-11,2022,DDoS,Compromised Vendor,Weak Password Policy,Unusual Activity Detection,Web Server,Critical,Malware Removal,Russia,UK,Energy,Passwords,Automated synthetic breach entry for research dataset.
6C445FDF,2019-05-01,2019-05-05,2019,DDoS,Social Engineering,Unpatched VPN,Unusual Activity Detection,Payment Server,Medium,Firewall Updated,UAE,UAE,Manufacturing,Transaction Logs,Automated synthetic breach entry for research dataset.
3467FC9A,2019-10-30,2019-11-02,2019,Malware Injection,USB Infection,Zero-Day Vulnerability,Firewall Logs,Email System,High,Zero-Day Patch,Spain,France,Manufacturing,Medical Records,Automated synthetic breach entry for research dataset.
C075EEB9,2018-10-10,2018-10-22,2018,Cloud Misconfiguration,Drive-by Download,Misconfigured S3 Bucket,Unusual Activity Detection,IoT Devices,Critical,Traffic Filtering,Brazil,UAE,Government,Employee Records,Automated synthetic breach entry for research dataset.
1A270625,2025-05-21,2025-05-23,2025,Insider Threat,Web Exploit,Privilege Escalation Bug,User Reported,IoT Devices,Critical,Malware Removal,Canada,USA,Education,Employee Records,Automated synthetic breach entry for research dataset.
8CA785BB,2022-07-12,2022-07-15,2022,SQL Injection,Email Phishing,Privilege Escalation Bug,SIEM Alert,IoT Devices,Medium,Zero-Day Patch,Russia,Russia,Finance,Passwords,Automated synthetic breach entry for research dataset.
63273D33,2022-05-18,2022-05-20,2022,SQL Injection,Remote Desktop (RDP),Misconfigured S3 Bucket,Threat Intelligence Feed,Internal Network,High,Firewall Updated,South Korea,India,Energy,Transaction Logs,Automated synthetic breach entry for research dataset.
7E73E0A1,2019-07-11,2019-07-14,2019,Ransomware,Email Phishing,SQL Injection Flaw,SIEM Alert,Cloud Storage,Medium,System Isolation,Nigeria,India,Government,Employee Records,Automated synthetic breach entry for research dataset.
B8F0A9D0,2017-11-02,2017-11-12,2017,Ransomware,Social Engineering,Misconfigured S3 Bucket,External Audit,Email System,High,Malware Removal,Germany,Pakistan,Manufacturing,Internal Documents,Automated synthetic breach entry for research dataset.
8269232F,2025-01-06,2025-01-16,2025,API Exploit,Remote Desktop (RDP),Unsecured API,Intrusion Detection System,Email System,Critical,Firewall Updated,UAE,Australia,Retail,User Tokens,Automated synthetic breach entry for research dataset.
CB749106,2019-02-08,2019-02-19,2019,Supply Chain Attack,Remote Desktop (RDP),Privilege Escalation Bug,Firewall Logs,Internal Network,Medium,MFA Implemented,Italy,Iran,Government,Internal Documents,Automated synthetic breach entry for research dataset.
9D348958,2020-07-17,2020-07-19,2020,Phishing,Drive-by Download,Misconfigured S3 Bucket,Threat Intelligence Feed,Cloud Storage,Low,Employee Terminated,Spain,UAE,Banking,System Configurations,Automated synthetic breach entry for research dataset.
0B4DDDDA,2018-03-02,2018-03-07,2018,Ransomware,Cloud Misconfiguration,Unpatched VPN,Threat Intelligence Feed,Cloud Storage,High,MFA Implemented,UK,Nigeria,Manufacturing,Financial Logs,Automated synthetic breach entry for research dataset.
698E956A,2015-11-29,2015-12-10,2015,SQL Injection,Remote Desktop (RDP),CVE-2021-44228 (Log4j),External Audit,IoT Devices,High,MFA Implemented,UAE,Brazil,Telecom,Passwords,Automated synthetic breach entry for research dataset.
756ABED1,2024-02-08,2024-02-15,2024,Supply Chain Attack,Email Phishing,Weak Password Policy,Firewall Logs,Database,Medium,Employee Terminated,Italy,UK,Energy,Passwords,Automated synthetic breach entry for research dataset.
EF6430BB,2019-03-10,2019-03-15,2019,Ransomware,Social Engineering,Zero-Day Vulnerability,External Audit,Email System,Critical,Employee Terminated,France,Nigeria,Manufacturing,System Configurations,Automated synthetic breach entry for research dataset.
CE1796E3,2022-01-11,2022-01-13,2022,API Exploit,Compromised Vendor,Unpatched VPN,Threat Intelligence Feed,Internal Network,High,Firewall Updated,Russia,Spain,Retail,Financial Logs,Automated synthetic breach entry for research dataset.
BC25EF3A,2024-04-26,2024-05-04,2024,Malware Injection,USB Infection,Unpatched VPN,Unusual Activity Detection,Endpoint Devices,High,Zero-Day Patch,Nigeria,Italy,Telecom,Financial Logs,Automated synthetic breach entry for research dataset.
70EC2571,2020-03-20,2020-03-24,2020,Supply Chain Attack,USB Infection,Weak Password Policy,SIEM Alert,Database,Critical,Malware Removal,UK,Iran,Government,Emails,Automated synthetic breach entry for research dataset.
3B2EDCA9,2020-12-20,2020-12-21,2020,Phishing,Malicious Link,Zero-Day Vulnerability,Threat Intelligence Feed,Endpoint Devices,High,MFA Implemented,Iran,Spain,Manufacturing,User Tokens,Automated synthetic breach entry for research dataset.
381980D9,2023-07-08,2023-07-13,2023,Malware Injection,Cloud Misconfiguration,Privilege Escalation Bug,User Reported,Cloud Storage,Low,Firewall Updated,Italy,Canada,Tech,Financial Logs,Automated synthetic breach entry for research dataset.
C56503B5,2022-01-06,2022-01-09,2022,SQL Injection,USB Infection,Unpatched VPN,SIEM Alert,Database,Low,Firewall Updated,Germany,USA,Government,Employee Records,Automated synthetic breach entry for research dataset.
67DDE331,2024-11-25,2024-12-04,2024,DDoS,Web Exploit,CVE-2021-44228 (Log4j),Intrusion Detection System,Web Server,Critical,Malware Removal,USA,China,Tech,Financial Logs,Automated synthetic breach entry for research dataset.
C9E3E15A,2015-09-11,2015-09-13,2015,Zero-Day Exploit,Web Exploit,Unsecured API,Intrusion Detection System,Cloud Storage,High,Key Rotation,China,Russia,Government,Employee Records,Automated synthetic breach entry for research dataset.
0E205BA4,2019-08-30,2019-09-07,2019,Cloud Misconfiguration,Remote Desktop (RDP),Outdated Firewall,Firewall Logs,Endpoint Devices,High,Firewall Updated,Brazil,Netherlands,Telecom,System Configurations,Automated synthetic breach entry for research dataset.
0DB4BC34,2022-10-23,2022-11-01,2022,API Exploit,Cloud Misconfiguration,Misconfigured S3 Bucket,User Reported,Endpoint Devices,Critical,Backups Restored,Brazil,France,Finance,Passwords,Automated synthetic breach entry for research dataset.
9B3CCE62,2019-08-12,2019-08-19,2019,Malware Injection,Email Phishing,Outdated Firewall,User Reported,Payment Server,Critical,System Isolation,Australia,Canada,Healthcare,System Configurations,Automated synthetic breach entry for research dataset.
50DB3F76,2015-05-19,2015-05-22,2015,Ransomware,Social Engineering,Weak Password Policy,External Audit,IoT Devices,High,Employee Terminated,Canada,Pakistan,Banking,System Configurations,Automated synthetic breach entry for research dataset.
CBC6C51D,2023-03-03,2023-03-10,2023,DDoS,Email Phishing,Weak Password Policy,User Reported,Database,Low,Backups Restored,China,USA,Telecom,Emails,Automated synthetic breach entry for research dataset.
B195CB61,2019-08-22,2019-09-03,2019,Supply Chain Attack,Drive-by Download,SQL Injection Flaw,User Reported,Database,Critical,System Isolation,Netherlands,Australia,Manufacturing,Customer Data,Automated synthetic breach entry for research dataset.
